original_countryname,original_AddressAlph,original_address_id,original_group,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
United Kingdom,"120 Moorgate,London EC2M,6SS",223,1,51.5187199,-0.0877584,"Starbucks, 120 Moorgate, City of London, EC2M 6AB, United Kingdom",Starbucks,120,Moorgate,EC2M 6AB,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"120 Moorgate,London EC2M6SS",224,1,51.5187199,-0.0877584,"Starbucks, 120 Moorgate, City of London, EC2M 6AB, United Kingdom",Starbucks,120,Moorgate,EC2M 6AB,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"120 Moorgate,London,EC2M 6SS",225,1,51.5187199,-0.0877584,"Starbucks, 120 Moorgate, City of London, EC2M 6AB, United Kingdom",Starbucks,120,Moorgate,EC2M 6AB,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"120 Moorgate,London,EC2M 6UR",226,1,51.5187199,-0.0877584,"Starbucks, 120 Moorgate, City of London, EC2M 6AB, United Kingdom",Starbucks,120,Moorgate,EC2M 6AB,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"120 Thornycroft Ind.Estate Worting Rd.,Basingstoke Hampshire,RG21 1SD",227,1,51.258849,-1.107544,"Basingstoke, RG21 1SD, United Kingdom",,,,RG21 1SD,,,Basingstoke,Hampshire,HAM,England,ENG,United Kingdom,gb,0.25,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"1230 High Rd.,Whetstone,London N20 0LH",228,1,51.6353235,-0.1762977,"High Road, London, N20 9BS, United Kingdom",High Road,,High Road,N20 9BS,London Borough of Barnet,Whetstone,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1230 High Rd.,Whetstone,London N20 OLH",229,1,51.607845,-0.3403516,"High Road, London, HA3 6BD, United Kingdom",High Road,,High Road,HA3 6BD,London Borough of Harrow,Harrow Weald,London,Greater London,,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1230 High Rd.Whetstone,London N.20 OLH",230,1,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"125 Finsbury Pavement,London EC2A 1NQ",231,1,51.5194257,-0.0876097,"Finsbury Pavement, London, EC2A 1RS, United Kingdom",Finsbury Pavement,,Finsbury Pavement,EC2A 1RS,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"126 Colindale Ave.Colindale,London,NW9 5HD",232,1,51.5952828,-0.2497014,"Colindale Avenue, London, NW9 5HJ, United Kingdom",Colindale Avenue,,Colindale Avenue,NW9 5HJ,London Borough of Barnet,Colindale,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"12b Beehive 3,Lingfield Point,Darlington,Country Durham,DL1 1YN",233,1,54.5284,-1.51834,"Darlington, DL1 1YN, United Kingdom",,,,DL1 1YN,,,,Darlington,DAL,England,ENG,United Kingdom,gb,0,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"12b Beehive 3,Lingfield Point,Darlington,County Durham,DL1 1YN",234,1,54.530241,-1.559695,"Darlington, DL1 1YN, United Kingdom",,,,DL1 1YN,,,Darlington,Durham,DUR,England,ENG,United Kingdom,gb,0.25,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"12th & 13th Fl.,240 Blackfriars Rd.,London SE1 8NW",235,1,51.50651965,-0.10408885170338955,"240 Blackfriars Road, London, SE1 8NW, United Kingdom",240 Blackfriars Road,240,Blackfriars Road,SE1 8NW,London Borough of Southwark,Southwark,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"12th Fl.,71 Fenchurch St.,London",236,1,51.5126089,-0.0787782,"71 Fenchurch Street, London, EC3M 4AQ, United Kingdom",,71,Fenchurch Street,EC3M 4AQ,City of London,Fenchurch,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"12th Fl.,71 Fenchurch St.,London EC3M 4BS",237,1,51.51251,-0.07876,"City of London, EC3M 4BS, United Kingdom",,,,EC3M 4BS,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"12th Fl.,71 Fenchurch St.,London,EC3M 4BS",238,1,51.51251,-0.07876,"City of London, EC3M 4BS, United Kingdom",,,,EC3M 4BS,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"12th Fl.,City Tower,40 Basinghall St.,London,EC2V 5DE",239,1,51.5168981,-0.0913745,"Basinghall Avenue, City of London, EC2V 5DE, United Kingdom",Basinghall Avenue,,Basinghall Avenue,EC2V 5DE,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"12th Fl.,Dashwood House,69 Old Broad St.,London EC2M 1QS",240,1,51.516884,-0.0828326,"The Ivy, 69 Old Broad Street, City of London, EC2M 1QS, United Kingdom",The Ivy,69,Old Broad Street,EC2M 1QS,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 and 19 Blacklands Way,Abingdon Industrial Park,Abingdon",241,1,51.671719,-1.3041102,"13 Blacklands Way, Vale of White Horse, OX14 1DY, United Kingdom",,13,Blacklands Way,OX14 1DY,,Abingdon on Thames,Vale of White Horse,Oxfordshire,OXF,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Blacklands Way,Abingdon Industrial Park,Abingdon",242,1,51.671719,-1.3041102,"13 Blacklands Way, Vale of White Horse, OX14 1DY, United Kingdom",,13,Blacklands Way,OX14 1DY,,Abingdon on Thames,Vale of White Horse,Oxfordshire,OXF,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Charles 2 St.,London SW14 4QT",243,1,51.520234,-0.212998,"13 St Charles Square, London, SW14 4QT, United Kingdom",,13,St Charles Square,SW14 4QT,Kensington and Chelsea,North Kensington,London,London,,England,ENG,United Kingdom,gb,0.81,1,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Charles 2 St.,London SW1Y 4QT",244,1,51.508347,-0.132459,"13 Charles II Street, London, SW1Y 4QT, United Kingdom",,13,Charles II Street,SW1Y 4QT,Westminster,St. James's,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Charles 2 St.,London SW1Y 4QU",245,1,51.5083467,-0.1324588,"13 Charles II Street, London, SW1Y 4QU, United Kingdom",,13,Charles II Street,SW1Y 4QU,St. James's,Covent Garden,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Charles2 St.,London SW1Y 4QT",246,1,51.508347,-0.132459,"13 Charles II Street, London, SW1Y 4QT, United Kingdom",,13,Charles II Street,SW1Y 4QT,Westminster,St. James's,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,13 Charles2 St.London SW1Y 4QT,247,1,51.508347,-0.132459,"13 Charles II Street, London, SW1Y 4QU, United Kingdom",,13,Charles II Street,SW1Y 4QU,Westminster,St. James's,London,London,,England,ENG,United Kingdom,gb,0.22504229999999997,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Chartes 2 St.,London SW1Y 4QT",248,1,51.514993,-0.092813,"City of London, London, SW1Y 4QT, United Kingdom",City of London,,,SW1Y 4QT,City of London,,London,London,,England,ENG,United Kingdom,gb,0.25,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"13 Erica Rd,Stacey Bushes Milton Keynes MK12 6HS",249,1,52.0502939,-0.7984864,"13 Erica Road, Milton Keynes, MK12 6HS, United Kingdom",,13,Erica Road,MK12 6HS,Wolverton and Greenleys,Stacey Bushes,Milton Keynes,Buckinghamshire,BKM,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"13 Little Mundells,Welwyn Garden City,Hertfordshire,AL7 1EW",250,1,51.8065425,-0.1908923,"Little Mundells, Welwyn Hatfield, AL7 1EW, United Kingdom",Little Mundells,,Little Mundells,AL7 1EW,,Haldens,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Tanners Dr.,Blakelands,Milton Keynes MK14 5BU",251,1,52.0771469,-0.7444678,"Tanners Drive, Milton Keynes, MK14 5BU, United Kingdom",Tanners Drive,,Tanners Drive,MK14 5BU,,Great Linford,Milton Keynes,City of Milton Keynes,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Tanners Dr.,Blakelands,Milton Keynes,MK14 5BU",252,1,52.0771469,-0.7444678,"Tanners Drive, Milton Keynes, MK14 5BU, United Kingdom",Tanners Drive,,Tanners Drive,MK14 5BU,,Great Linford,Milton Keynes,City of Milton Keynes,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13 Tanners,Drive Blakelands,Milton Keynes MK14 5BU",253,1,52.0706513,-0.7382236,"Yeomans Drive, Milton Keynes, MK14 5LR, United Kingdom",Yeomans Drive,,Yeomans Drive,MK14 5LR,,Blakelands,Milton Keynes,City of Milton Keynes,,England,ENG,United Kingdom,gb,0.45927000000000007,1,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13-14 Woodstock St.,London W1R 1HJ",254,1,51.5141576,-0.1474057,"Woodstock Street, London, W1S 1LE, United Kingdom",Woodstock Street,,Woodstock Street,W1S 1LE,,Mayfair,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.1215,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13-14 Woodstock St.,London W1R IHJ",255,1,51.514166,-0.147414,"Woodstock Street, London, United Kingdom",,,Woodstock Street,,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13,Charles 2 St.,London SW1Y 4QT",256,1,51.508347,-0.132459,"13 Charles II Street, London, SW1Y 4QT, United Kingdom",,13,Charles II Street,SW1Y 4QT,Westminster,St. James's,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13,Charles 2 St.,London,SW1Y 4QT",257,1,51.508347,-0.132459,"13 Charles II Street, London, SW1Y 4QT, United Kingdom",,13,Charles II Street,SW1Y 4QT,Westminster,St. James's,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13,Charles 2 St.,London,SW1Y,4QT",258,1,51.508347,-0.132459,"13 Charles II Street, London, S W1Y, United Kingdom",,13,Charles II Street,S W1Y,Westminster,St. James's,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13,Erica Rd,Stacey Bushes Milton Keynes MK12 6HS",259,1,52.0502939,-0.7984864,"13 Erica Road, Milton Keynes, MK12 6HS, United Kingdom",,13,Erica Road,MK12 6HS,Wolverton and Greenleys,Stacey Bushes,Milton Keynes,Buckinghamshire,BKM,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"13,Little Mundells,Welwyn Garden City,Hertfordshire AL7 1EW",260,1,51.8065425,-0.1908923,"Little Mundells, Welwyn Hatfield, AL7 1EW, United Kingdom",Little Mundells,,Little Mundells,AL7 1EW,,Haldens,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13,Little Mundells,Welwyn Garden City,Hertfordshire,AL7 1EW",261,1,51.8065425,-0.1908923,"Little Mundells, Welwyn Hatfield, AL7 1EW, United Kingdom",Little Mundells,,Little Mundells,AL7 1EW,,Haldens,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13/14 Garrick Industrial Centre,Irirng Way,Hendon,London NW9 6AQ",262,1,51.586625,-0.228517,"Hendon, London, NW9 6AQ, United Kingdom",Hendon,,,NW9 6AQ,Barnet,Hendon,London,London,,England,ENG,United Kingdom,gb,0.25,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"130 Shaftesbury Ave.,London W1D 5EU",263,1,51.512782,-0.1299105,"130 Shaftesbury Avenue, London, W1D 5EU, United Kingdom",,130,Shaftesbury Avenue,W1D 5EU,Westminster,St Giles,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,131 Finsbury Pavement London EC2A 1AY,264,1,51.5194257,-0.0876097,"Finsbury Pavement, London, EC2A 1RS, United Kingdom",Finsbury Pavement,,Finsbury Pavement,EC2A 1RS,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"131-151 Great Titchfield St.,London,W1W 5BB",265,1,51.5212701,-0.1419445,"131-151 Great Titchfield Street, London, W1W 5BB, United Kingdom",,131-151,Great Titchfield Street,W1W 5BB,,Fitzrovia,London,Greater London,,England,ENG,United Kingdom,gb,0.81,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"132-140 Goswell Rd.,London,EC1V 7DY",266,1,51.5249386,-0.0992545,"132-140 Goswell Road, London, EC1V 7DX, United Kingdom",,132-140,Goswell Road,EC1V 7DX,London Borough of Islington,Clerkenwell,London,Greater London,,England,ENG,United Kingdom,gb,0.5670000000000001,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"135 Bishopsgate,London",267,1,51.5181685,-0.0802206,"135 Bishopsgate, City of London, EC2M 3WA, United Kingdom",,135,Bishopsgate,EC2M 3WA,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.7290000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,136 Edinburgh Ave.Slough Berkshire SL1 4SS,268,1,51.52489825,-0.6234576610279392,"Data Select, 136 Edinburgh Avenue, Slough, SL1 4TU, United Kingdom",Data Select,136,Edinburgh Avenue,SL1 4TU,,Cippenham,Slough,,,England,ENG,United Kingdom,gb,0.567,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,136 Edinburgh Ave.Slough Berkshire SLi 4SS,269,1,51.52489825,-0.6234576610279392,"Data Select, 136 Edinburgh Avenue, Slough, SL1 4TU, United Kingdom",Data Select,136,Edinburgh Avenue,SL1 4TU,,Cippenham,Slough,,,England,ENG,United Kingdom,gb,0.17999999999999997,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"139 Piccadilly,London W1J 7NU",270,1,51.50383,-0.14951,"London, W1J 7NU, United Kingdom",,,,W1J 7NU,,,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"139 Piccadilly,London,W1J 7NU",271,1,51.50383,-0.14951,"London, W1J 7NU, United Kingdom",,,,W1J 7NU,,,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13th Fl.,1 Angel Court,London,EC2R 7AE",272,1,51.515335300000004,-0.087332661586598,"1 Angel Court, City of London, EC2R 7HJ, United Kingdom",,1,Angel Court,EC2R 7HJ,,Cornhill,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13th Fl.,1 Angel Court,London,EC2R 7EN",273,1,51.515335300000004,-0.087332661586598,"1 Angel Court, City of London, EC2R 7HJ, United Kingdom",,1,Angel Court,EC2R 7HJ,,Cornhill,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13th Fl.,International Press Centre 76 Shoe Lane,London EC4A 3JB",274,1,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,Blackfriars,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13th Fl.,International Press Centre 76 Shoe Lane,London,EC4A 3JB",275,1,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,Blackfriars,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"13th Fl.,Tower House,Fairfax St.,Bristol,BS1 3BN",276,1,51.45592,-2.59176,"Bristol, BS1 3BN, United Kingdom",,,,BS1 3BN,,,Bristol,City of Bristol,BST,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Blackhill Rd.West Holton Heath Trading Park Poole,Dorset,BHI6 6LF",277,1,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"14 Charles 2 St.,London SW1Y 4QU",278,1,51.5083981,-0.1323138,"14 Charles II Street, London, SW1Y 4QU, United Kingdom",,14,Charles II Street,SW1Y 4QU,St. James's,Covent Garden,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Charles 2 St.,London,SW1Y 4QU",279,1,51.5083981,-0.1323138,"14 Charles II Street, London, SW1Y 4QU, United Kingdom",,14,Charles II Street,SW1Y 4QU,St. James's,Covent Garden,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Devonshire Sq.,London EC2M 4TE",280,1,51.51682,-0.0791,"City of London, EC2M 4TE, United Kingdom",,,,EC2M 4TE,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Edison Rd.Churchfields Ind.Estate,Salisbury Wiltshire SP2 7NU",281,1,51.0691239,-1.8131337,"Edison Road, Salisbury, SP2 7NU, United Kingdom",Edison Road,,Edison Road,SP2 7NU,,Churchfields,Salisbury,Wiltshire,WIL,England,ENG,United Kingdom,gb,0.35721,1,0.5103000000000001,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Fenchurch Ave.,London EC3M 5BS",282,1,51.5125403,-0.0813774,"14 Fenchurch Avenue, City of London, EC3M 5BS, United Kingdom",,14,Fenchurch Avenue,EC3M 5BS,City of London,Bishopsgate,City of London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"14 Garrick Ind.Centre,Irving Way,Hendon,London NW9 6AQ",283,1,51.5831306,-0.2412531,"Irving Way, London, NW9 6AQ, United Kingdom",Irving Way,,Irving Way,NW9 6AQ,London Borough of Barnet,West Hendon,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Signet Court,Swanns Rd.,Cambridge CB5 8LA",284,1,52.214302,0.150742,"Swann's Road, Cambridge, CB5 8LA, United Kingdom",,,Swann's Road,CB5 8LA,,,Cambridge,Cambridgeshire,CAM,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Signet Court,Swanns Rd.,Cambridge,CB5 8LA",285,1,52.214302,0.150742,"Swann's Road, Cambridge, CB5 8LA, United Kingdom",,,Swann's Road,CB5 8LA,,,Cambridge,Cambridgeshire,CAM,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Trinity Sq.,London EC3N 4AA",286,1,51.5098153,-0.0783932,"Traitor's Gate, 14 Trinity Square, London, EC3N 4AA, United Kingdom",Traitor's Gate,14,Trinity Square,EC3N 4AA,London Borough of Tower Hamlets,Whitechapel,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Trinity Square,London EC3N 4ET",287,1,51.5098153,-0.0783932,"Traitor's Gate, 14 Trinity Square, London, EC3N 4AA, United Kingdom",Traitor's Gate,14,Trinity Square,EC3N 4AA,London Borough of Tower Hamlets,Whitechapel,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Waterloo Place,St.James,London SW1Y 4AR",288,1,51.50735,-0.13316,"London, SW1Y 4AR, United Kingdom",,,,SW1Y 4AR,,,London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Waterloo Place,St.James,London SW1Y 4QU",289,1,51.5084346,-0.1321275,"London, SW1Y 4QU, United Kingdom",,,,SW1Y 4QU,,,London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14 Waterloo Place,St.James,London,SW1Y 4AR",290,1,51.50735,-0.13316,"London, SW1Y 4AR, United Kingdom",,,,SW1Y 4AR,,,London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14-15 Conduit St.,London W1R 9TG",291,1,51.512414,-0.1418931,"14-15 Conduit Street, London, W1S 2GB, United Kingdom",,14-15,Conduit Street,W1S 2GB,Westminster,Mayfair,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.24300000000000002,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14-15 Conduit St.,London WIR 9TG",292,1,51.512414,-0.141893,"14-15 Conduit Street, London, W1S 2GB, United Kingdom",,14-15,Conduit Street,W1S 2GB,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14-15 Conduit Street,London WIR 9TG",293,1,51.512414,-0.141893,"14-15 Conduit Street, London, W1S 2GB, United Kingdom",,14-15,Conduit Street,W1S 2GB,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14-16 Sheet St.,Windsor,SL4 1BG",294,1,51.4803522,-0.60613785,"Windsor, SL4 1BG, United Kingdom",,,,SL4 1BG,,,Windsor,Royal Borough of Windsor and Maidenhead,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14-18 Handyside St.,London,N1C 4DN",295,1,51.5375291,-0.1240562,"Everyman King's Cross, 14-18 Handyside Street, London, N1C 4DN, United Kingdom",Everyman King's Cross,14-18,Handyside Street,N1C 4DN,London Borough of Camden,King's Cross,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"141 Moorgate,London,EC2M 6TX",296,1,51.5180327,-0.0883673,"Moorgate, City of London, EC2M 6TX, United Kingdom",Moorgate,,Moorgate,EC2M 6TX,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"149 Fordrough Lane,Bordesley Green,Birmingham B9 5FL",297,1,52.4797446,-1.8489615,"Fordrough Lane, Birmingham, B9 5RR, United Kingdom",Fordrough Lane,,Fordrough Lane,B9 5RR,,,Birmingham,West Midlands Combined Authority,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14th Fl.,St.Alphage House,2 Fore St.,London EC2Y 5DA",298,1,51.5183696,-0.092361,"Fore Street, City of London, EC2Y 5DB, United Kingdom",Fore Street,,Fore Street,EC2Y 5DB,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14th Fl.,St.Alphage House,2 Fore St.,London EC2Y5DA,England",299,1,51.5183696,-0.092361,"Fore Street, City of London, EC2Y 5DB, United Kingdom",Fore Street,,Fore Street,EC2Y 5DB,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"14th Fl.,St.Alphage House,2 Fore St.,London,EC2Y 5DA",300,1,51.5183696,-0.092361,"Fore Street, City of London, EC2Y 5DB, United Kingdom",Fore Street,,Fore Street,EC2Y 5DB,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15 Albemarle St.,London W1X 3HA",301,1,51.5091822,-0.1420383,"15 Albemarle Street, London, United Kingdom",,15,Albemarle Street,,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
